,Year,Hobbyist,ConvertedComp,Country,EdLevel,Employment,JobSat,OrgSize,UndergradMajor,YearsCodePro,Data scientist or machine learning specialist,Database administrator,Data or business analyst,"Engineer, data"
15071,2019,Yes,85000.0,Trinidad and Tobago,Master's degree,"Independent contractor, freelancer, or self-employed",8.0,2 to 9 employees,Computer science,11.0,0,1,0.0,0.0
15072,2019,Yes,42168.0,Russian Federation,Master's degree,Employed full-time,6.0,10 to 19 employees,Computer science,7.0,0,1,0.0,0.0
15073,2019,Yes,110000.0,United States,Bachelor's degree,"Independent contractor, freelancer, or self-employed",6.0,"Just me - I am a freelancer, sole proprietor, etc.",Computer science,4.0,1,0,1.0,0.0
15074,2019,Yes,78000.0,United States,Some college/university study without earning a bachelor's degree,Employed full-time,4.0,"10,000 or more employees",Computer science,8.0,0,1,1.0,1.0
15076,2019,No,87000.0,United States,Master's degree,Employed full-time,6.0,20 to 99 employees,Computer science,3.0,1,0,0.0,1.0
15078,2019,Yes,65424.0,United Kingdom,Master's degree,Employed full-time,4.0,10 to 19 employees,Humanities,2.0,0,0,0.0,1.0
15079,2019,No,96000.0,Italy,Master's degree,"Independent contractor, freelancer, or self-employed",8.0,500 to 999 employees,Computer science,18.0,1,0,0.0,0.0
15080,2019,Yes,66453.0,Germany,Master's degree,Employed full-time,6.0,"1,000 to 4,999 employees",Information systems,3.0,0,0,1.0,0.0
15081,2019,Yes,54996.0,Finland,Bachelor's degree,Employed full-time,6.0,10 to 19 employees,Business,19.0,0,1,0.0,1.0
15082,2019,No,32081.0,Italy,Master's degree,Employed full-time,6.0,100 to 499 employees,Mathematics or statistics,4.0,1,0,1.0,0.0
15083,2019,Yes,35076.0,Japan,Master's degree,Employed full-time,5.0,"1,000 to 4,999 employees",Computer science,5.0,0,1,0.0,0.0
15084,2019,Yes,117000.0,United States,Associate degree,Employed full-time,6.0,20 to 99 employees,Computer science,9.0,0,0,1.0,1.0
15085,2019,Yes,73752.0,Poland,Master's degree,Employed full-time,6.0,500 to 999 employees,Computer science,10.0,0,0,1.0,0.0
15086,2019,Yes,8448.0,Bosnia and Herzegovina,Master's degree,Employed full-time,6.0,2 to 9 employees,Computer science,5.0,0,1,0.0,0.0
15087,2019,Yes,85051.0,Finland,Master's degree,Employed full-time,6.0,500 to 999 employees,Mathematics or statistics,3.0,1,0,0.0,1.0
15088,2019,Yes,119088.0,Canada,Bachelor's degree,"Independent contractor, freelancer, or self-employed",6.0,2 to 9 employees,Natural science,8.0,0,1,0.0,0.0
15090,2019,Yes,18348.0,Chile,Bachelor's degree,Employed full-time,5.0,500 to 999 employees,Web development or web design,1.0,0,0,1.0,0.0
15091,2019,Yes,115000.0,United States,Some college/university study without earning a bachelor's degree,Employed full-time,6.0,2 to 9 employees,Computer science,10.0,0,1,0.0,0.0
15092,2019,Yes,121536.0,Denmark,Doctoral degree,Employed full-time,5.0,"10,000 or more employees",Natural science,3.0,1,0,1.0,0.0
15093,2019,Yes,45830.0,Italy,Master's degree,Employed full-time,4.0,500 to 999 employees,Natural science,2.0,1,0,1.0,0.0
15094,2019,No,56000.0,United States,Doctoral degree,Employed full-time,8.0,100 to 499 employees,Social science,1.0,0,0,1.0,0.0
15095,2019,Yes,39588.0,Israel,Master's degree,Employed full-time,8.0,"1,000 to 4,999 employees",Natural science,10.0,0,1,0.0,0.0
15096,2019,Yes,175000.0,United States,Bachelor's degree,Employed full-time,6.0,2 to 9 employees,Natural science,3.0,1,0,0.0,0.0
15098,2019,Yes,90386.0,Netherlands,Some college/university study without earning a bachelor's degree,Employed full-time,8.0,"10,000 or more employees",Computer science,23.0,0,1,0.0,0.0
15099,2019,Yes,110000.0,United States,Master's degree,Employed full-time,8.0,"10,000 or more employees",Computer science,3.0,1,0,0.0,0.0
15100,2019,No,116000.0,United States,Bachelor's degree,Employed full-time,8.0,100 to 499 employees,Computer science,6.0,0,1,1.0,1.0
15101,2019,Yes,15120.0,Sweden,Bachelor's degree,Employed part-time,5.0,20 to 99 employees,Computer science,6.0,1,1,0.0,0.0
15102,2019,Yes,80000.0,United States,Bachelor's degree,Employed full-time,8.0,10 to 19 employees,Humanities,7.0,0,0,0.0,1.0
15103,2019,Yes,110000.0,United States,Bachelor's degree,Employed full-time,5.0,500 to 999 employees,Computer science,5.0,0,1,0.0,0.0
15105,2019,Yes,52339.0,United Kingdom,Master's degree,Employed full-time,8.0,100 to 499 employees,Computer science,6.0,0,1,0.0,0.0
15106,2019,Yes,54996.0,Germany,Master's degree,Employed full-time,6.0,"1,000 to 4,999 employees",Humanities,1.0,0,0,1.0,0.0
15107,2019,Yes,55693.0,Norway,Some college/university study without earning a bachelor's degree,Employed full-time,4.0,10 to 19 employees,I never declared a major,1.0,0,0,1.0,1.0
15108,2019,Yes,86359.0,United Kingdom,Master's degree,Employed full-time,5.0,"1,000 to 4,999 employees",Mathematics or statistics,3.0,1,0,0.0,0.0
15109,2019,Yes,72000.0,United States,Bachelor's degree,Employed full-time,6.0,20 to 99 employees,Social science,2.0,1,0,1.0,0.0
15111,2019,No,72530.0,Australia,Doctoral degree,Employed full-time,4.0,100 to 499 employees,Mathematics or statistics,3.0,1,0,1.0,0.0
15112,2019,Yes,72800.0,United States,Bachelor's degree,Employed full-time,8.0,2 to 9 employees,Computer science,3.0,1,0,1.0,1.0
15113,2019,No,64000.0,United States,Some college/university study without earning a bachelor's degree,Employed full-time,8.0,100 to 499 employees,I never declared a major,10.0,0,1,0.0,0.0
15114,2019,No,36000.0,Belarus,Professional degree,Employed full-time,6.0,500 to 999 employees,Computer science,4.0,1,0,0.0,0.0
15115,2019,Yes,104678.0,United Kingdom,Some college/university study without earning a bachelor's degree,Employed full-time,6.0,100 to 499 employees,Computer science,6.0,0,1,0.0,0.0
15117,2019,Yes,18132.0,India,Bachelor's degree,Employed full-time,6.0,"10,000 or more employees",Computer science,6.0,0,0,0.0,1.0
15118,2019,Yes,12564.0,Mexico,Professional degree,Employed full-time,2.0,10 to 19 employees,Information systems,12.0,0,1,0.0,0.0
15119,2019,Yes,91660.0,Germany,Master's degree,Employed full-time,6.0,100 to 499 employees,Computer science,13.0,0,1,0.0,0.0
15120,2019,Yes,54397.0,Australia,Bachelor's degree,Employed full-time,2.0,20 to 99 employees,Computer science,4.0,1,0,0.0,0.0
15121,2019,No,288.0,Iran,Associate degree,"Independent contractor, freelancer, or self-employed",6.0,10 to 19 employees,Web development or web design,4.0,0,1,0.0,0.0
15122,2019,Yes,180000.0,United States,Master's degree,Employed full-time,8.0,10 to 19 employees,Computer science,11.0,1,1,1.0,0.0
15123,2019,Yes,68745.0,Netherlands,Master's degree,Employed full-time,8.0,"1,000 to 4,999 employees",Computer science,10.0,1,0,0.0,1.0
15124,2019,Yes,48000.0,Turkey,Bachelor's degree,"Independent contractor, freelancer, or self-employed",8.0,"Just me - I am a freelancer, sole proprietor, etc.",Computer science,8.0,0,1,0.0,0.0
15125,2019,Yes,52000.0,United States,Bachelor's degree,Employed full-time,2.0,20 to 99 employees,Natural science,2.0,0,0,0.0,1.0
15126,2019,Yes,40101.0,Germany,Bachelor's degree,Employed full-time,6.0,2 to 9 employees,Computer science,6.0,1,0,0.0,0.0
15127,2019,Yes,160000.0,United States,Master's degree,Employed full-time,2.0,"1,000 to 4,999 employees",Computer science,30.0,0,1,0.0,0.0
15128,2019,Yes,25200.0,Ecuador,Master's degree,Employed full-time,2.0,"1,000 to 4,999 employees",Computer science,20.0,0,0,1.0,0.0
15129,2019,Yes,84708.0,Denmark,Bachelor's degree,Employed full-time,4.0,100 to 499 employees,Computer science,4.0,0,0,0.0,1.0
15130,2019,No,29952.0,Turkey,Bachelor's degree,Employed full-time,6.0,100 to 499 employees,Computer science,12.0,0,0,0.0,1.0
15131,2019,Yes,150000.0,United States,Bachelor's degree,"Independent contractor, freelancer, or self-employed",8.0,"Just me - I am a freelancer, sole proprietor, etc.",Computer science,20.0,0,1,1.0,0.0
15132,2019,No,38480.0,India,Bachelor's degree,Employed full-time,4.0,20 to 99 employees,Computer science,11.0,0,0,0.0,1.0
15133,2019,No,72912.0,Sweden,Professional degree,Employed full-time,2.0,"10,000 or more employees",Another engineering discipline,22.0,0,0,0.0,1.0
15134,2019,Yes,185.0,Switzerland,Doctoral degree,Employed full-time,8.0,100 to 499 employees,Natural science,5.0,1,1,1.0,1.0
15135,2019,Yes,53647.0,United Kingdom,Some college/university study without earning a bachelor's degree,Employed full-time,2.0,"10,000 or more employees",I never declared a major,3.0,0,0,1.0,0.0
15136,2019,Yes,150000.0,United States,Associate degree,Employed full-time,8.0,500 to 999 employees,I never declared a major,8.0,0,1,0.0,1.0
15137,2019,No,63624.0,Sweden,Some college/university study without earning a bachelor's degree,Employed full-time,6.0,100 to 499 employees,Social science,21.0,0,1,0.0,0.0
15138,2019,Yes,80202.0,Germany,Master's degree,Employed full-time,6.0,"1,000 to 4,999 employees",Computer science,5.0,0,1,0.0,0.0
15139,2019,Yes,65100.0,Switzerland,Master's degree,Employed full-time,5.0,"1,000 to 4,999 employees",Computer science,5.0,1,0,0.0,0.0
15140,2019,Yes,20989.0,India,Master's degree,Employed part-time,6.0,"5,000 to 9,999 employees",Mathematics or statistics,1.0,1,0,0.0,0.0
15141,2019,Yes,125000.0,United States,Bachelor's degree,Employed full-time,8.0,"10,000 or more employees",Another engineering discipline,1.0,0,0,0.0,1.0
15142,2019,Yes,272556.0,Poland,Bachelor's degree,Employed full-time,6.0,"10,000 or more employees",Humanities,1.0,0,1,0.0,0.0
15143,2019,Yes,57245.0,New Zealand,Bachelor's degree,Employed full-time,4.0,10 to 19 employees,Computer science,7.0,0,1,1.0,0.0
15145,2019,Yes,100000.0,United States,Bachelor's degree,Employed full-time,6.0,500 to 999 employees,Computer science,2.0,0,1,0.0,0.0
15147,2019,No,37810.0,Spain,Bachelor's degree,Employed full-time,5.0,500 to 999 employees,Computer science,20.0,0,1,1.0,0.0
15148,2019,Yes,57254.0,Canada,Bachelor's degree,Employed full-time,5.0,"10,000 or more employees",Information systems,5.0,0,1,1.0,0.0
15149,2019,Yes,15600.0,Taiwan,Bachelor's degree,Employed full-time,6.0,20 to 99 employees,Computer science,2.0,1,1,1.0,1.0
15150,2019,Yes,39336.0,Brazil,Bachelor's degree,Employed full-time,2.0,2 to 9 employees,Computer science,15.0,0,0,1.0,0.0
15151,2019,No,6996.0,India,Bachelor's degree,Employed full-time,5.0,"1,000 to 4,999 employees",Computer science,1.0,1,0,0.0,0.0
15152,2019,Yes,111220.0,United Kingdom,Bachelor's degree,Employed full-time,6.0,"1,000 to 4,999 employees",Computer science,6.0,0,0,0.0,1.0
15153,2019,Yes,57287.0,Germany,Bachelor's degree,Employed full-time,6.0,20 to 99 employees,Computer science,3.0,0,1,0.0,1.0
15154,2019,Yes,12000.0,Panama,Bachelor's degree,Employed part-time,4.0,500 to 999 employees,Computer science,1.0,0,1,0.0,0.0
15155,2019,Yes,45828.0,Russian Federation,Master's degree,Employed full-time,4.0,"5,000 to 9,999 employees",Mathematics or statistics,15.0,0,0,1.0,0.0
15156,2019,Yes,24744.0,Netherlands,Bachelor's degree,Employed full-time,6.0,20 to 99 employees,Web development or web design,3.0,0,1,0.0,1.0
15157,2019,No,91600.0,United Kingdom,Some college/university study without earning a bachelor's degree,"Independent contractor, freelancer, or self-employed",8.0,100 to 499 employees,Another engineering discipline,30.0,0,1,1.0,0.0
15159,2019,Yes,4920.0,Brazil,Some college/university study without earning a bachelor's degree,"Independent contractor, freelancer, or self-employed",8.0,"Just me - I am a freelancer, sole proprietor, etc.",Computer science,7.0,0,1,1.0,1.0
15160,2019,No,12564.0,Mexico,Master's degree,Employed full-time,4.0,100 to 499 employees,Computer science,10.0,0,1,0.0,0.0
15161,2019,Yes,10584.0,India,Master's degree,Employed full-time,5.0,"10,000 or more employees",Computer science,6.0,0,0,1.0,1.0
15163,2019,No,82500.0,United States,Bachelor's degree,Employed full-time,6.0,10 to 19 employees,Fine arts or performing arts,5.0,0,1,1.0,0.0
15164,2019,Yes,57254.0,Canada,Bachelor's degree,Employed full-time,8.0,500 to 999 employees,Computer science,10.0,0,1,0.0,0.0
15165,2019,No,67368.0,Netherlands,Master's degree,Employed full-time,8.0,100 to 499 employees,Computer science,6.0,0,1,1.0,0.0
15166,2019,Yes,70000.0,United States,Bachelor's degree,Employed full-time,8.0,10 to 19 employees,Information systems,12.0,0,1,0.0,0.0
15167,2019,Yes,120000.0,United States,Doctoral degree,Employed full-time,8.0,"5,000 to 9,999 employees",Social science,16.0,1,0,1.0,0.0
15168,2019,Yes,4200.0,India,Bachelor's degree,Employed full-time,4.0,100 to 499 employees,Computer science,1.0,0,0,0.0,1.0
15169,2019,Yes,54397.0,Australia,Some college/university study without earning a bachelor's degree,Employed full-time,5.0,2 to 9 employees,Computer science,10.0,0,1,1.0,0.0
15170,2019,Yes,60000.0,United States,Some college/university study without earning a bachelor's degree,Employed full-time,6.0,"1,000 to 4,999 employees",Computer science,2.0,1,0,1.0,0.0
15171,2019,Yes,65301.0,Switzerland,Master's degree,Employed full-time,8.0,2 to 9 employees,Social science,4.0,1,0,1.0,1.0
15172,2019,Yes,60504.0,Russian Federation,Doctoral degree,Employed full-time,8.0,500 to 999 employees,Mathematics or statistics,12.0,0,0,1.0,0.0
15173,2019,Yes,14436.0,Spain,Master's degree,Employed part-time,6.0,100 to 499 employees,Mathematics or statistics,1.0,1,0,0.0,0.0
15174,2019,Yes,80000.0,United States,Associate degree,Employed full-time,8.0,20 to 99 employees,Information systems,13.0,0,1,0.0,0.0
15175,2019,Yes,46976.0,Germany,Some college/university study without earning a bachelor's degree,Employed full-time,8.0,100 to 499 employees,Computer science,3.0,0,1,0.0,0.0
15176,2019,Yes,114575.0,Netherlands,Bachelor's degree,"Independent contractor, freelancer, or self-employed",6.0,20 to 99 employees,Computer science,9.0,0,1,1.0,0.0
15177,2019,Yes,28080.0,Bulgaria,Bachelor's degree,Employed full-time,5.0,20 to 99 employees,Computer science,4.0,0,1,0.0,1.0
15179,2019,Yes,80000.0,United States,Bachelor's degree,Employed full-time,8.0,"10,000 or more employees",Business,4.0,1,0,1.0,1.0
15182,2019,Yes,32000.0,United States,Some college/university study without earning a bachelor's degree,Employed full-time,5.0,10 to 19 employees,Computer science,3.0,0,1,0.0,0.0
15183,2019,Yes,2748.0,Russian Federation,Bachelor's degree,"Independent contractor, freelancer, or self-employed",6.0,100 to 499 employees,Natural science,1.0,1,0,0.0,0.0
15184,2019,No,56490.0,Canada,Master's degree,Employed full-time,8.0,100 to 499 employees,Computer science,4.0,1,1,0.0,0.0
15185,2019,No,19380.0,Argentina,Some college/university study without earning a bachelor's degree,Employed full-time,6.0,"1,000 to 4,999 employees",Information systems,22.0,0,0,1.0,0.0
15188,2019,No,55348.0,United Kingdom,Master's degree,Employed full-time,6.0,10 to 19 employees,Web development or web design,4.0,0,0,1.0,0.0
15189,2019,Yes,70658.0,United Kingdom,Bachelor's degree,Employed full-time,6.0,20 to 99 employees,Mathematics or statistics,4.0,0,1,0.0,1.0
15190,2019,No,6000.0,Ecuador,Bachelor's degree,Employed full-time,6.0,10 to 19 employees,Computer science,5.0,0,1,0.0,0.0
15191,2019,Yes,104000.0,United States,Bachelor's degree,Employed full-time,8.0,100 to 499 employees,Web development or web design,6.0,0,0,0.0,1.0
15192,2019,Yes,68745.0,Portugal,Master's degree,Employed full-time,5.0,2 to 9 employees,Computer science,6.0,0,1,0.0,0.0
15193,2019,Yes,43992.0,Belgium,Master's degree,Employed full-time,8.0,20 to 99 employees,Computer science,1.0,0,0,1.0,1.0
15194,2019,Yes,60000.0,United States,Bachelor's degree,Employed full-time,8.0,"10,000 or more employees",Information systems,1.0,0,0,0.0,1.0
15195,2019,Yes,81948.0,Denmark,Doctoral degree,Employed full-time,6.0,"1,000 to 4,999 employees",Natural science,1.0,1,0,1.0,0.0
15197,2019,Yes,75000.0,United States,Associate degree,Employed full-time,8.0,20 to 99 employees,Computer science,5.0,0,0,0.0,1.0
15198,2019,Yes,9348.0,Slovakia,Bachelor's degree,Employed full-time,6.0,20 to 99 employees,Computer science,1.0,0,0,1.0,0.0
15199,2019,Yes,33000.0,United States,Bachelor's degree,Employed full-time,6.0,10 to 19 employees,Natural science,3.0,1,0,1.0,0.0
15200,2019,Yes,110000.0,United States,Bachelor's degree,Employed full-time,8.0,"1,000 to 4,999 employees",Computer science,11.0,0,1,0.0,0.0
15201,2019,Yes,3848.0,India,Bachelor's degree,Employed full-time,8.0,500 to 999 employees,Another engineering discipline,3.0,1,0,0.0,0.0
15202,2019,Yes,21984.0,United Kingdom,Some college/university study without earning a bachelor's degree,Employed part-time,8.0,10 to 19 employees,Computer science,3.0,0,1,0.0,0.0
15203,2019,Yes,140000.0,United States,Bachelor's degree,Employed full-time,6.0,"10,000 or more employees",Mathematics or statistics,11.0,0,1,1.0,0.0
15204,2019,Yes,68705.0,Canada,Master's degree,Employed full-time,8.0,2 to 9 employees,Information systems,10.0,1,1,0.0,0.0
15205,2019,Yes,17232.0,Russian Federation,Master's degree,Employed full-time,6.0,"10,000 or more employees",Information systems,2.0,0,1,0.0,0.0
15206,2019,Yes,123301.0,Australia,Bachelor's degree,Employed full-time,8.0,10 to 19 employees,Computer science,22.0,0,1,0.0,0.0
15207,2019,Yes,40092.0,Czech Republic,Doctoral degree,Employed full-time,6.0,"10,000 or more employees",Computer science,10.0,0,0,0.0,1.0
15209,2019,No,59652.0,Sweden,Master's degree,Employed full-time,5.0,100 to 499 employees,Information systems,5.0,0,0,1.0,0.0
15210,2019,No,5784.0,Egypt,Bachelor's degree,Employed full-time,5.0,2 to 9 employees,Information systems,4.0,0,0,1.0,0.0
15211,2019,No,5028.0,Mexico,Bachelor's degree,Employed full-time,6.0,2 to 9 employees,Computer science,3.0,0,0,0.0,1.0
15212,2019,Yes,36664.0,France,Master's degree,Employed full-time,8.0,100 to 499 employees,Mathematics or statistics,2.0,1,0,1.0,1.0
15213,2019,Yes,180000.0,United States,Bachelor's degree,Employed full-time,6.0,"10,000 or more employees",Computer science,15.0,0,0,0.0,1.0
15214,2019,Yes,66357.0,Norway,Bachelor's degree,Employed full-time,6.0,20 to 99 employees,Computer science,19.0,1,1,1.0,1.0
15215,2019,No,66276.0,Sweden,Master's degree,Employed full-time,6.0,20 to 99 employees,Computer science,21.0,0,1,1.0,1.0
15216,2019,Yes,92076.0,Denmark,Some college/university study without earning a bachelor's degree,Employed full-time,2.0,20 to 99 employees,Computer science,11.0,0,1,0.0,0.0
